Date,Year,Day,Hour_Min,Mod Temp 1,Mod Temp 2,Mod Temp 3,Mod Temp 4,Mod Temp 5,Mod Temp 6,Mod PA 1,Mod PA 2,Mod PA 3,Mod PA 4,Mod PA 5,Mod PA 6,Mod Calc. VWC 1,Mod Calc. VWC 2,Mod Calc. VWC 3,Mod Calc. VWC 4,Mod Calc. VWC 5,Mod Calc. VWC 6
26-Feb-2013 05:00,2013,57,500,-10.02,-9.02,-10.70,-9.81,-5.94,-9.14,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 05:30,2013,57,530,-10.01,-9.02,-10.69,-9.81,-5.95,-9.14,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 06:00,2013,57,600,-10.01,-9.01,-10.69,-9.81,-5.95,-9.14,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 06:30,2013,57,630,-10.00,-9.00,-10.68,-9.81,-5.95,-9.13,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 07:00,2013,57,700,-9.99,-9.00,-10.67,-9.81,-5.95,-9.13,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 07:30,2013,57,730,-9.98,-9.00,-10.66,-9.81,-5.95,-9.12,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 08:00,2013,57,800,-9.98,-9.00,-10.65,-9.81,-5.95,-9.12,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 08:30,2013,57,830,-9.98,-9.00,-10.65,-9.81,-5.96,-9.12,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 09:00,2013,57,900,-9.97,-8.99,-10.64,-9.81,-5.95,-9.11,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 09:30,2013,57,930,-9.96,-8.99,-10.64,-9.81,-5.96,-9.11,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 10:00,2013,57,1000,-9.96,-8.99,-10.63,-9.80,-5.96,-9.10,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 10:30,2013,57,1030,-9.95,-8.98,-10.62,-9.81,-5.96,-9.10,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 11:00,2013,57,1100,-9.95,-8.98,-10.61,-9.81,-5.96,-9.10,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 11:30,2013,57,1130,-9.94,-8.98,-10.61,-9.81,-5.96,-9.10,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 12:00,2013,57,1200,-9.94,-8.97,-10.61,-9.81,-5.96,-9.09,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 12:30,2013,57,1230,-9.94,-8.97,-10.61,-9.80,-5.96,-9.08,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 13:00,2013,57,1300,-9.93,-8.97,-10.60,-9.80,-5.96,-9.08,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 13:30,2013,57,1330,-9.93,-8.97,-10.60,-9.80,-5.96,-9.08,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 14:00,2013,57,1400,-9.93,-8.96,-10.60,-9.80,-5.96,-9.08,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 14:30,2013,57,1430,-9.92,-8.96,-10.59,-9.80,-5.96,-9.07,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 15:00,2013,57,1500,-9.92,-8.95,-10.58,-9.80,-5.96,-9.07,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 15:30,2013,57,1530,-9.91,-8.96,-10.58,-9.80,-5.96,-9.06,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 16:00,2013,57,1600,-9.90,-8.95,-10.57,-9.79,-5.96,-9.06,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 16:30,2013,57,1630,-9.90,-8.95,-10.56,-9.79,-5.96,-9.06,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 17:00,2013,57,1700,-9.89,-8.95,-10.55,-9.79,-5.96,-9.06,16.48,17.03,15.45,16.11,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 17:30,2013,57,1730,-9.88,-8.94,-10.54,-9.78,-5.96,-9.06,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 18:00,2013,57,1800,-9.88,-8.94,-10.54,-9.78,-5.96,-9.06,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 18:30,2013,57,1830,-9.87,-8.94,-10.53,-9.78,-5.97,-9.06,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 19:00,2013,57,1900,-9.87,-8.93,-10.52,-9.77,-5.96,-9.05,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 19:30,2013,57,1930,-9.86,-8.93,-10.51,-9.77,-5.96,-9.05,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 20:00,2013,57,2000,-9.85,-8.92,-10.51,-9.77,-5.96,-9.05,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 20:30,2013,57,2030,-9.85,-8.92,-10.49,-9.76,-5.97,-9.04,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 21:00,2013,57,2100,-9.85,-8.92,-10.49,-9.76,-5.96,-9.04,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 21:30,2013,57,2130,-9.84,-8.92,-10.48,-9.76,-5.96,-9.04,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 22:00,2013,57,2200,-9.83,-8.91,-10.46,-9.76,-5.96,-9.04,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 22:30,2013,57,2230,-9.82,-8.91,-10.46,-9.75,-5.96,-9.04,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 23:00,2013,57,2300,-9.81,-8.90,-10.46,-9.75,-5.96,-9.03,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
26-Feb-2013 23:30,2013,57,2330,-9.81,-8.90,-10.45,-9.74,-5.96,-9.02,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 00:00,2013,57,2400,-9.80,-8.90,-10.44,-9.73,-5.97,-9.02,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 00:30,2013,58,30,-9.80,-8.90,-10.43,-9.73,-5.96,-9.01,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 01:00,2013,58,100,-9.79,-8.89,-10.43,-9.73,-5.96,-9.01,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 01:30,2013,58,130,-9.79,-8.89,-10.42,-9.72,-5.97,-9.01,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 02:00,2013,58,200,-9.78,-8.88,-10.41,-9.72,-5.96,-9.01,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 02:30,2013,58,230,-9.77,-8.88,-10.41,-9.72,-5.96,-9.00,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 03:00,2013,58,300,-9.77,-8.88,-10.39,-9.72,-5.96,-9.00,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 03:30,2013,58,330,-9.77,-8.88,-10.39,-9.71,-5.96,-9.00,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 04:00,2013,58,400,-9.76,-8.87,-10.38,-9.70,-5.96,-8.99,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 04:30,2013,58,430,-9.75,-8.86,-10.38,-9.70,-5.97,-8.98,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 05:00,2013,58,500,-9.75,-8.86,-10.37,-9.70,-5.96,-8.98,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 05:30,2013,58,530,-9.74,-8.85,-10.37,-9.70,-5.97,-8.98,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 06:00,2013,58,600,-9.73,-8.85,-10.36,-9.70,-5.96,-8.98,16.48,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 06:30,2013,58,630,-9.72,-8.85,-10.36,-9.70,-5.97,-8.97,16.49,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 07:00,2013,58,700,-9.72,-8.85,-10.35,-9.70,-5.96,-8.97,16.49,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 07:30,2013,58,730,-9.71,-8.85,-10.35,-9.69,-5.96,-8.97,16.49,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 08:00,2013,58,800,-9.71,-8.84,-10.34,-9.69,-5.96,-8.97,16.49,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 08:30,2013,58,830,-9.71,-8.84,-10.34,-9.68,-5.97,-8.97,16.49,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 09:00,2013,58,900,-9.70,-8.84,-10.34,-9.68,-5.96,-8.96,16.49,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 09:30,2013,58,930,-9.69,-8.83,-10.32,-9.68,-5.96,-8.96,16.49,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 10:00,2013,58,1000,-9.69,-8.83,-10.33,-9.67,-5.96,-8.95,16.49,17.03,15.45,16.12,17.63,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 10:30,2013,58,1030,-9.69,-8.83,-10.32,-9.67,-5.96,-8.95,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 11:00,2013,58,1100,-9.68,-8.83,-10.32,-9.66,-5.96,-8.94,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 11:30,2013,58,1130,-9.67,-8.83,-10.31,-9.67,-5.96,-8.94,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 12:00,2013,58,1200,-9.67,-8.83,-10.31,-9.66,-5.96,-8.94,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 12:30,2013,58,1230,-9.66,-8.82,-10.31,-9.66,-5.96,-8.93,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 13:00,2013,58,1300,-9.66,-8.82,-10.31,-9.66,-5.96,-8.93,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 13:30,2013,58,1330,-9.66,-8.82,-10.30,-9.65,-5.96,-8.92,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 14:00,2013,58,1400,-9.65,-8.81,-10.30,-9.65,-5.96,-8.92,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 14:30,2013,58,1430,-9.65,-8.81,-10.30,-9.64,-5.96,-8.92,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 15:00,2013,58,1500,-9.64,-8.81,-10.29,-9.65,-5.96,-8.91,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 15:30,2013,58,1530,-9.64,-8.81,-10.29,-9.64,-5.96,-8.91,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 16:00,2013,58,1600,-9.64,-8.81,-10.29,-9.65,-5.96,-8.90,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 16:30,2013,58,1630,-9.63,-8.81,-10.29,-9.64,-5.95,-8.90,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 17:00,2013,58,1700,-9.62,-8.81,-10.29,-9.64,-5.95,-8.90,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 17:30,2013,58,1730,-9.62,-8.81,-10.29,-9.64,-5.96,-8.90,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 18:00,2013,58,1800,-9.62,-8.81,-10.29,-9.64,-5.95,-8.90,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 18:30,2013,58,1830,-9.61,-8.80,-10.29,-9.64,-5.96,-8.89,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 19:00,2013,58,1900,-9.61,-8.80,-10.28,-9.63,-5.96,-8.89,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 19:30,2013,58,1930,-9.61,-8.80,-10.28,-9.63,-5.96,-8.90,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 20:00,2013,58,2000,-9.61,-8.80,-10.28,-9.63,-5.96,-8.89,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 20:30,2013,58,2030,-9.61,-8.80,-10.27,-9.63,-5.96,-8.89,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 21:00,2013,58,2100,-9.60,-8.80,-10.27,-9.63,-5.96,-8.89,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 21:30,2013,58,2130,-9.60,-8.80,-10.28,-9.63,-5.96,-8.89,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 22:00,2013,58,2200,-9.60,-8.80,-10.27,-9.63,-5.96,-8.88,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 22:30,2013,58,2230,-9.59,-8.80,-10.27,-9.63,-5.96,-8.88,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 23:00,2013,58,2300,-9.59,-8.80,-10.27,-9.63,-5.96,-8.89,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
27-Feb-2013 23:30,2013,58,2330,-9.59,-8.79,-10.26,-9.62,-5.96,-8.88,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 00:00,2013,58,2400,-9.58,-8.80,-10.26,-9.62,-5.96,-8.88,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 00:30,2013,59,30,-9.58,-8.79,-10.26,-9.63,-5.96,-8.88,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 01:00,2013,59,100,-9.57,-8.79,-10.26,-9.62,-5.96,-8.87,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 01:30,2013,59,130,-9.57,-8.79,-10.26,-9.62,-5.96,-8.87,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 02:00,2013,59,200,-9.57,-8.79,-10.26,-9.62,-5.96,-8.87,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 02:30,2013,59,230,-9.57,-8.79,-10.26,-9.62,-5.97,-8.87,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 03:00,2013,59,300,-9.56,-8.79,-10.25,-9.62,-5.96,-8.86,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 03:30,2013,59,330,-9.56,-8.79,-10.25,-9.62,-5.96,-8.87,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 04:00,2013,59,400,-9.56,-8.79,-10.25,-9.62,-5.97,-8.86,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 04:30,2013,59,430,-9.56,-8.79,-10.25,-9.62,-5.97,-8.86,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 05:00,2013,59,500,-9.56,-8.79,-10.25,-9.61,-5.97,-8.86,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 05:30,2013,59,530,-9.55,-8.79,-10.25,-9.61,-5.97,-8.86,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 06:00,2013,59,600,-9.55,-8.79,-10.25,-9.62,-5.96,-8.86,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 06:30,2013,59,630,-9.54,-8.79,-10.24,-9.61,-5.97,-8.85,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 07:00,2013,59,700,-9.54,-8.79,-10.25,-9.62,-5.97,-8.85,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 07:30,2013,59,730,-9.54,-8.79,-10.25,-9.61,-5.97,-8.85,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 08:00,2013,59,800,-9.54,-8.79,-10.25,-9.61,-5.97,-8.85,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 08:30,2013,59,830,-9.53,-8.79,-10.25,-9.62,-5.97,-8.85,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 09:00,2013,59,900,-9.54,-8.78,-10.25,-9.61,-5.97,-8.85,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 09:30,2013,59,930,-9.53,-8.79,-10.26,-9.61,-5.97,-8.85,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 10:00,2013,59,1000,-9.54,-8.79,-10.25,-9.61,-5.97,-8.85,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 10:30,2013,59,1030,-9.53,-8.79,-10.25,-9.61,-5.97,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 11:00,2013,59,1100,-9.53,-8.79,-10.25,-9.61,-5.97,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 11:30,2013,59,1130,-9.53,-8.79,-10.26,-9.61,-5.97,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 12:00,2013,59,1200,-9.53,-8.79,-10.26,-9.61,-5.97,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 12:30,2013,59,1230,-9.53,-8.79,-10.26,-9.61,-5.98,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 13:00,2013,59,1300,-9.53,-8.79,-10.26,-9.62,-5.97,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 13:30,2013,59,1330,-9.53,-8.79,-10.26,-9.61,-5.98,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 14:00,2013,59,1400,-9.52,-8.79,-10.26,-9.61,-5.98,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 14:30,2013,59,1430,-9.53,-8.80,-10.27,-9.61,-5.98,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 15:00,2013,59,1500,-9.52,-8.79,-10.27,-9.61,-5.98,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 15:30,2013,59,1530,-9.52,-8.80,-10.27,-9.61,-5.98,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 16:00,2013,59,1600,-9.52,-8.80,-10.27,-9.61,-5.98,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 16:30,2013,59,1630,-9.52,-8.80,-10.27,-9.61,-5.98,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 17:00,2013,59,1700,-9.52,-8.80,-10.28,-9.61,-5.98,-8.83,16.49,17.03,15.45,16.12,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 17:30,2013,59,1730,-9.52,-8.80,-10.28,-9.61,-5.99,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 18:00,2013,59,1800,-9.52,-8.80,-10.29,-9.62,-5.99,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 18:30,2013,59,1830,-9.53,-8.80,-10.29,-9.62,-5.99,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 19:00,2013,59,1900,-9.52,-8.81,-10.29,-9.62,-5.99,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 19:30,2013,59,1930,-9.53,-8.81,-10.29,-9.62,-5.99,-8.83,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 20:00,2013,59,2000,-9.52,-8.82,-10.30,-9.62,-5.99,-8.84,16.49,17.03,15.45,16.12,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 20:30,2013,59,2030,-9.53,-8.82,-10.30,-9.62,-5.99,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 21:00,2013,59,2100,-9.53,-8.82,-10.31,-9.62,-5.99,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 21:30,2013,59,2130,-9.53,-8.82,-10.31,-9.62,-5.99,-8.84,16.49,17.03,15.45,16.12,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 22:00,2013,59,2200,-9.53,-8.82,-10.31,-9.63,-5.99,-8.84,16.49,17.03,15.45,16.12,17.62,16.55,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 22:30,2013,59,2230,-9.54,-8.82,-10.32,-9.63,-6.00,-8.84,16.49,17.03,15.45,16.12,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 23:00,2013,59,2300,-9.53,-8.82,-10.32,-9.63,-6.00,-8.84,16.49,17.03,15.45,16.12,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
28-Feb-2013 23:30,2013,59,2330,-9.54,-8.82,-10.33,-9.63,-6.00,-8.84,16.49,17.03,15.45,16.12,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
01-Mar-2013 00:00,2013,59,2400,-9.54,-8.83,-10.33,-9.64,-6.00,-8.84,16.49,17.03,15.45,16.12,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
01-Mar-2013 00:30,2013,60,30,-9.54,-8.83,-10.34,-9.63,-6.01,-8.85,16.49,17.03,15.45,16.12,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
01-Mar-2013 01:00,2013,60,100,-9.54,-8.83,-10.34,-9.64,-6.01,-8.85,16.49,17.03,15.45,16.11,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
01-Mar-2013 01:30,2013,60,130,-9.54,-8.84,-10.34,-9.64,-6.01,-8.85,16.49,17.03,15.45,16.11,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
01-Mar-2013 02:00,2013,60,200,-9.54,-8.84,-10.34,-9.64,-6.01,-8.86,16.49,17.03,15.45,16.11,17.62,16.54,8.90,9.44,7.88,8.54,10.10,8.96
