"Date","fire","P.kPa","Tair.C.mean","Tair.C.min","Tair.C.max","Tsurf.K","Tsoil.C","Tsoil.C.min","Tsoil.C.max","ea.kPa","es.kPa","RH","SWin.W.m2","SWout.W.m2","LWin.mm.m2.s","LWout.mm.m2.s","Rnet.W.m2","frictionVeloc.m.s","windDir.deg","windSpeed.m.s","LE.W.m2","H.W.m2","G.W.m2","NEE.mm.m2.s","VWC","VWC.min","VWC.max"
2009-03-06,"Severe",NA,NA,NA,NA,253.108333333333,-10.081875,-10.345,-9.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,0.054,0.054
2009-03-06,"Unburned",NA,-18.2152083333333,-24.12,-8.38,254.696666666667,-8.2315625,-8.345,-8.1225,0.0352882168958333,0.163126388842812,20.1621456649665,44.3564166666667,40.6511458333333,229.802083333333,237.966666666667,-4.4593125,NA,NA,NA,NA,NA,-2.971515625,NA,0.084,0.084,0.084
2009-03-07,"Moderate",NA,NA,NA,NA,NA,-7.99095833333333,-8.083,-7.9275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.60286458333333,NA,0.046,0.046,0.046
2009-03-07,"Severe",NA,NA,NA,NA,240.7225,-9.88916666666667,-9.985,-9.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,0.054,0.054
2009-03-07,"Unburned",NA,-25.5720833333333,-27.64,-23.37,243.689791666667,-8.08191666666667,-8.155,-8.015,0.0161471578958333,0.0762011761030897,21.3213273824221,78.1236666666667,74.6889375,212.066666666667,202.704166666667,12.7972291666667,NA,NA,NA,NA,NA,-2.62653645833333,NA,0.084,0.084,0.084
2009-03-08,"Moderate",NA,NA,NA,NA,NA,-8.16653125,-8.355,-8.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09573958333333,NA,0.046,0.046,0.046
2009-03-08,"Severe",NA,NA,NA,NA,244.518125,-10.1342708333333,-10.305,-9.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0539583333333333,0.053,0.054
2009-03-08,"Unburned",NA,-21.936875,-26.5,-16.32,247.788125,-8.265125,-8.398,-8.1335,0.0466351030208333,0.109681618139816,40.72365447136,77.7261666666667,64.8039375,181.197916666667,212.75,-18.6298541666667,NA,NA,NA,NA,NA,-3.29715104166667,NA,0.084,0.084,0.084
2009-03-09,"Moderate",NA,NA,NA,NA,NA,-8.44708333333333,-8.52,-8.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.63136979166667,NA,0.046,0.046,0.046
2009-03-09,"Severe",NA,NA,NA,NA,257.519583333333,-10.381875,-10.46,-10.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0534583333333333,0.053,0.054
2009-03-09,"Unburned",NA,-12.1745833333333,-18.12,-8.4,257.873541666667,-8.45513541666667,-8.495,-8.4045,0.095315773,0.243299971371964,39.6552528139528,62.2008125,54.6862291666667,228.16875,251.170833333333,-15.4875,NA,NA,NA,NA,NA,-3.4861875,NA,0.084,0.084,0.084
2009-03-10,"Moderate",NA,NA,NA,NA,NA,-8.38614583333333,-8.49,-8.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85852083333333,NA,0.046,0.046,0.046
2009-03-10,"Severe",NA,NA,NA,NA,260.868416666667,-10.0945833333333,-10.315,-9.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536666666666667,0.053,0.054
2009-03-10,"Unburned",NA,-8.484625,-14.04,-3.93,260.925729166667,-8.35546875,-8.445,-8.255,0.0825821297083333,0.328840909574456,25.3304512388307,55.8280208333333,47.91325,241.414583333333,264.625,-15.2956458333333,NA,NA,NA,NA,NA,-2.79126041666667,NA,0.084,0.084,0.084
2009-03-11,"Moderate",NA,NA,NA,NA,NA,-8.12365625,-8.315,-7.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24485765,NA,0.046,0.046,0.046
2009-03-11,"Severe",NA,NA,NA,NA,257.329375,-9.68302083333333,-9.93,-9.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,0.054,0.054
2009-03-11,"Unburned",NA,-14.0025,-20.32,-8.69,258.709583333333,-8.12188541666667,-8.2695,-7.9905,0.0276393837708333,0.213552671902662,12.9603199609705,60.1238958333333,51.5523333333333,239.76875,253.804166666667,-5.46385416666667,NA,NA,NA,NA,NA,-2.076296875,NA,0.084,0.084,0.084
2009-03-12,"Moderate",NA,NA,NA,NA,NA,-7.87836458333333,-7.957,-7.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86010416875,NA,0.046,0.046,0.046
2009-03-12,"Severe",NA,NA,NA,NA,243.404166666667,-9.585,-9.755,-9.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,0.054,0.054
2009-03-12,"Unburned",NA,-27.070625,-34.13,-20.11,247.590208333333,-7.9528125,-8.0115,-7.8915,0.0146856651458333,0.0704195155690141,22.4997572721855,57.5227291666667,62.1034166666667,204.452083333333,208.716666666667,-8.84527083333333,NA,NA,NA,NA,NA,-1.87644791666667,NA,0.084,0.084,0.084
2009-03-13,"Moderate",NA,NA,NA,NA,NA,-7.97904166666667,-8.2,-7.8405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42294791666667,NA,0.046,0.046,0.046
2009-03-13,"Severe",NA,NA,NA,NA,236.234166666667,-10.0865625,-10.43,-9.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0539791666666667,0.053,0.054
2009-03-13,"Unburned",NA,-34.7860416666667,-38.12,-31.41,239.823125,-8.09475,-8.302,-7.9705,0.00978128672916667,0.0318796639748767,31.0302814955894,83.9485833333333,86.5594791666667,173.03125,177.472916666667,-7.0525625,NA,NA,NA,NA,NA,-2.65988020833333,NA,0.084,0.084,0.084
2009-03-14,"Moderate",NA,NA,NA,NA,NA,-8.46059375,-8.78,-8.1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.49860416666667,NA,0.0458645833333333,0.0455,0.046
2009-03-14,"Severe",NA,NA,NA,NA,232.502708333333,-10.8095833333333,-11.145,-10.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0532083333333333,0.053,0.054
2009-03-14,"Unburned",NA,-36.3547916666667,-39.7,-30.9,236.148958333333,-8.55151041666667,-8.855,-8.3115,0.00883546441666667,0.027445837955511,32.8599909670783,67.8122083333333,78.6271666666667,169.2875,168.272916666667,-9.800375,NA,NA,NA,NA,NA,-3.94215625,NA,0.084,0.084,0.084
2009-03-15,"Moderate",NA,NA,NA,NA,NA,-9.1059375,-9.43,-8.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.80671875,NA,0.0451041666666667,0.045,0.046
2009-03-15,"Severe",NA,NA,NA,NA,231.333541666667,-11.5471875,-11.915,-11.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053,0.053,0.053
2009-03-15,"Unburned",NA,-38.7775,-39.79,-35.25,235.392083333333,-9.11395833333333,-9.395,-8.855,0.00765251335416667,0.0211459731732493,36.5302623535328,71.9025208333333,86.8191875,166.079166666667,161.133333333333,-9.97083333333333,NA,NA,NA,NA,NA,-5.01416666666667,NA,0.0834895833333333,0.083,0.084
2009-03-16,"Moderate",NA,NA,NA,NA,NA,-9.72197916666667,-10.005,-9.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.40823958333333,NA,0.045,0.045,0.045
2009-03-16,"Severe",NA,NA,NA,NA,231.786458333333,-12.2120833333333,-12.505,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05275,0.052,0.053
2009-03-16,"Unburned",NA,-38.40625,-39.79,-34.7,236.090833333333,-9.63458333333333,-9.885,-9.41,0.00788372120833333,0.0220155140459136,36.1592650991129,72.4998125,87.0319166666667,166.585416666667,161.24375,-9.1904375,NA,NA,NA,NA,NA,-5.66036458333333,NA,0.083,0.083,0.083
2009-03-17,"Moderate",NA,NA,NA,NA,NA,-10.2415625,-10.475,-10.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.776421875,NA,0.0444375,0.044,0.045
2009-03-17,"Severe",NA,NA,NA,NA,233.987291666667,-12.7226041666667,-12.92,-12.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520208333333333,0.052,0.053
2009-03-17,"Unburned",NA,-36.7377083333333,-39.36,-32.41,237.726666666667,-10.0603125,-10.255,-9.89,0.00889097377083333,0.0263634575468607,34.2237172498755,82.7968333333333,87.7956041666667,169.008333333333,167.402083333333,-3.39252083333333,NA,NA,NA,NA,NA,-5.95065104166667,NA,0.08230625,0.08201,0.083
2009-03-18,"Moderate",NA,NA,NA,NA,NA,-10.6141666666667,-10.73,-10.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.88034895833333,NA,0.0440416666666667,0.044,0.0445
2009-03-18,"Severe",NA,NA,NA,NA,237.239583333333,-13.016875,-13.125,-12.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052,0.052,0.052
2009-03-18,"Unburned",NA,-35.0770833333333,-37.51,-31.78,239.978333333333,-10.3691666666667,-10.46,-10.26,0.0100106476041667,0.0310526994491108,32.5111118008746,79.7239166666667,82.8778125,153.129166666667,177.191666666667,-27.2163958333333,NA,NA,NA,NA,NA,-5.87142708333333,NA,0.08201,0.08201,0.08201
2009-03-19,"Moderate",NA,NA,NA,NA,NA,-10.8161458333333,-10.91,-10.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.45528645833333,NA,0.0439895833333333,0.0435,0.044
2009-03-19,"Severe",NA,NA,NA,NA,233.74625,-13.1084375,-13.2,-13.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0519583333333333,0.051,0.052
