"date","Tsoil.C","fire.sev","datasource"
2009-08-19,6.394727209,"Severe","observed"
2009-08-20,6.877041667,"Severe","observed"
2009-08-21,7.047123264,"Severe","observed"
2009-08-22,7.061102431,"Severe","observed"
2009-08-23,6.227126736,"Severe","observed"
2009-08-24,5.386866319,"Severe","observed"
2009-08-25,5.276888889,"Severe","observed"
2009-08-26,4.707656888,"Severe","observed"
2009-08-27,4.196388889,"Severe","observed"
2009-08-28,3.880104167,"Severe","observed"
2009-08-29,3.196677083,"Severe","observed"
2009-08-30,3.990902778,"Severe","observed"
2009-08-31,4.809305556,"Severe","observed"
2009-09-01,5.477770833,"Severe","observed"
2009-09-02,6.389072917,"Severe","observed"
2009-09-03,6.828795139,"Severe","observed"
2009-09-04,6.216451389,"Severe","observed"
2009-09-05,4.216875,"Severe","observed"
2009-09-06,2.766357639,"Severe","observed"
2009-09-07,2.750041667,"Severe","observed"
2009-09-08,3.254298611,"Severe","observed"
2009-09-09,3.997420139,"Severe","observed"
2009-09-10,4.492743056,"Severe","observed"
2009-09-11,4.533635417,"Severe","observed"
2009-09-12,4.116038194,"Severe","observed"
2009-09-13,3.935555556,"Severe","observed"
2009-09-14,3.980090278,"Severe","observed"
2009-09-15,3.431697917,"Severe","observed"
2009-09-16,2.336961806,"Severe","observed"
2009-09-17,1.520038194,"Severe","observed"
2009-09-18,1.094534722,"Severe","observed"
2009-09-19,0.715267361,"Severe","observed"
2009-09-20,0.602765514,"Severe","observed"
2009-09-21,0.532878472,"Severe","observed"
2009-09-22,0.37618292,"Severe","observed"
2009-09-23,0.3645,"Severe","observed"
2009-09-24,0.344385417,"Severe","observed"
2009-09-25,0.217149306,"Severe","observed"
2009-09-26,0.097402778,"Severe","observed"
2009-09-27,0.125076389,"Severe","observed"
2009-09-28,0.035944444,"Severe","observed"
2009-09-29,-0.005371528,"Severe","observed"
2009-09-30,-0.031572917,"Severe","observed"
2009-10-01,-0.033128472,"Severe","observed"
2009-10-02,-0.000590278,"Severe","observed"
2009-10-03,0.027736111,"Severe","observed"
2009-10-04,0.050965278,"Severe","observed"
2009-10-05,0.0484375,"Severe","observed"
2009-10-06,-0.057631944,"Severe","observed"
2009-10-07,-0.008239583,"Severe","observed"
2009-10-08,0.243777778,"Severe","observed"
2009-10-09,0.844996528,"Severe","observed"
2009-10-10,0.714930556,"Severe","observed"
2009-10-11,0.491583333,"Severe","observed"
2009-10-12,0.302927083,"Severe","observed"
2009-10-13,0.321545139,"Severe","observed"
2009-10-14,0.437913194,"Severe","observed"
2009-10-15,0.389635417,"Severe","observed"
2009-10-16,0.385881944,"Severe","observed"
2009-10-17,0.366802083,"Severe","observed"
2009-10-18,0.342743056,"Severe","observed"
2009-10-19,0.30921875,"Severe","observed"
2009-10-20,0.285336806,"Severe","observed"
2009-10-21,0.260246528,"Severe","observed"
2009-10-22,0.223600694,"Severe","observed"
2009-10-23,0.246947917,"Severe","observed"
2009-10-24,0.277618056,"Severe","observed"
2009-10-25,0.250177083,"Severe","observed"
2009-10-26,0.25315625,"Severe","observed"
2009-10-27,0.294958333,"Severe","observed"
2009-10-28,0.301138889,"Severe","observed"
2009-10-29,0.296038194,"Severe","observed"
2009-10-30,0.296944444,"Severe","observed"
2009-10-31,0.190368056,"Severe","observed"
2009-11-01,-0.128392361,"Severe","observed"
2009-11-02,-0.181840278,"Severe","observed"
2009-11-03,-0.194704861,"Severe","observed"
2009-11-04,-0.197711806,"Severe","observed"
2009-11-05,-0.165125,"Severe","observed"
2009-11-06,-0.178545139,"Severe","observed"
2009-11-07,-0.215003472,"Severe","observed"
2009-11-08,-0.221652778,"Severe","observed"
2009-11-09,-0.309649306,"Severe","observed"
2009-11-10,-0.257815972,"Severe","observed"
2009-11-11,-0.28671875,"Severe","observed"
2009-11-12,-0.415704861,"Severe","observed"
2009-11-13,-0.59409375,"Severe","observed"
2009-11-14,-0.721600694,"Severe","observed"
2009-11-15,-0.708065972,"Severe","observed"
2009-11-16,-0.735555556,"Severe","observed"
2009-11-17,-0.7965,"Severe","observed"
2009-11-18,-0.710166667,"Severe","observed"
2009-11-19,-0.618416667,"Severe","observed"
2009-11-20,-0.7229375,"Severe","observed"
2009-11-21,-0.874604167,"Severe","observed"
2009-11-22,-0.912333333,"Severe","observed"
2009-11-23,-0.929041667,"Severe","observed"
2009-11-24,-1.0053125,"Severe","observed"
2009-11-25,-1.07053125,"Severe","observed"
2009-11-26,-1.041770833,"Severe","observed"
2009-11-27,-0.947625,"Severe","observed"
2009-11-28,-0.882833333,"Severe","observed"
2009-11-29,-0.829458333,"Severe","observed"
2009-11-30,-0.790416667,"Severe","observed"
2009-12-01,-0.9209375,"Severe","observed"
2009-12-02,-1.039770833,"Severe","observed"
2009-12-03,-1.132901042,"Severe","observed"
2009-12-04,-0.882661458,"Severe","observed"
2009-12-05,-0.5294375,"Severe","observed"
2009-12-06,-0.373786458,"Severe","observed"
2009-12-07,-0.503828125,"Severe","observed"
2009-12-08,-0.624583333,"Severe","observed"
2009-12-09,-0.5635,"Severe","observed"
2009-12-10,-0.5428125,"Severe","observed"
2009-12-11,-0.649979167,"Severe","observed"
2009-12-12,-0.8534375,"Severe","observed"
2009-12-13,-1.193791667,"Severe","observed"
2009-12-14,-1.548838542,"Severe","observed"
2009-12-15,-1.754197917,"Severe","observed"
2009-12-16,-1.8484375,"Severe","observed"
2009-12-17,-1.861083333,"Severe","observed"
2009-12-18,-1.867875,"Severe","observed"
2009-12-19,-1.73903125,"Severe","observed"
2009-12-20,-1.497020833,"Severe","observed"
2009-12-21,-1.354182292,"Severe","observed"
2009-12-22,-1.426333333,"Severe","observed"
2009-12-23,-1.749755208,"Severe","observed"
2009-12-24,-2.25859375,"Severe","observed"
2009-12-25,-2.676671875,"Severe","observed"
2009-12-26,-2.887119792,"Severe","observed"
2009-12-27,-2.942302083,"Severe","observed"
2009-12-28,-2.8518125,"Severe","observed"
2009-12-29,-2.669390625,"Severe","observed"
2009-12-30,-2.681140625,"Severe","observed"
2009-12-31,-2.8546875,"Severe","observed"
2010-01-01,-2.908229167,"Severe","observed"
2010-01-02,-2.990078125,"Severe","observed"
2010-01-03,-3.232447917,"Severe","observed"
2010-01-04,-3.27396875,"Severe","observed"
2010-01-05,-3.04759375,"Severe","observed"
2010-01-06,-2.816151042,"Severe","observed"
2010-01-07,-2.768703125,"Severe","observed"
2010-01-08,-2.94396875,"Severe","observed"
2010-01-09,-3.183104167,"Severe","observed"
2010-01-10,-3.361619792,"Severe","observed"
2010-01-11,-3.424333333,"Severe","observed"
2010-01-12,-3.344442708,"Severe","observed"
2010-01-13,-3.360651042,"Severe","observed"
2010-01-14,-3.628020833,"Severe","observed"
2010-01-15,-3.9210625,"Severe","observed"
2010-01-16,-4.125072917,"Severe","observed"
2010-01-17,-4.34034375,"Severe","observed"
2010-01-18,-4.545244792,"Severe","observed"
2010-01-19,-4.674255208,"Severe","observed"
2010-01-20,-4.74840625,"Severe","observed"
2010-01-21,-4.756776042,"Severe","observed"
2010-01-22,-4.568364583,"Severe","observed"
2010-01-23,-4.27003125,"Severe","observed"
2010-01-24,-3.97709375,"Severe","observed"
2010-01-25,-3.732880208,"Severe","observed"
2010-01-26,-3.5805,"Severe","observed"
2010-01-27,-3.61065625,"Severe","observed"
2010-01-28,-3.7065,"Severe","observed"
2010-01-29,-3.685104167,"Severe","observed"
2010-01-30,-3.5000625,"Severe","observed"
2010-01-31,-3.329026042,"Severe","observed"
2010-02-01,-3.252927083,"Severe","observed"
2010-02-02,-3.408041667,"Severe","observed"
2010-02-03,-3.868947917,"Severe","observed"
2010-02-04,-4.457697917,"Severe","observed"
2010-02-05,-4.778583333,"Severe","observed"
2010-02-06,-4.843375,"Severe","observed"
2010-02-07,-4.884208333,"Severe","observed"
2010-02-08,-5.07759375,"Severe","observed"
2010-02-09,-5.264067708,"Severe","observed"
2010-02-10,-5.336135417,"Severe","observed"
2010-02-11,-5.418932292,"Severe","observed"
2010-02-12,-5.556234375,"Severe","observed"
2010-02-13,-5.627348958,"Severe","observed"
2010-02-14,-5.649921875,"Severe","observed"
2010-02-15,-5.600552083,"Severe","observed"
2010-02-16,-5.490703125,"Severe","observed"
2010-02-17,-5.367401042,"Severe","observed"
2010-02-18,-5.232494792,"Severe","observed"
2010-02-19,-5.046005208,"Severe","observed"
2010-02-20,-4.849380208,"Severe","observed"
2010-02-21,-4.750708333,"Severe","observed"
2010-02-22,-4.850760417,"Severe","observed"
2010-02-23,-5.113526042,"Severe","observed"
2010-02-24,-5.526640625,"Severe","observed"
2010-02-25,-6.005333333,"Severe","observed"
2010-02-26,-6.393171875,"Severe","observed"
2010-02-27,-6.6869375,"Severe","observed"
2010-02-28,-6.80065625,"Severe","observed"
2010-03-01,-6.758463542,"Severe","observed"
2010-03-02,-6.703473958,"Severe","observed"
2010-03-03,-6.696307292,"Severe","observed"
2010-03-04,-6.719244792,"Severe","observed"
2010-03-05,-6.738166667,"Severe","observed"
2010-03-06,-6.739505208,"Severe","observed"
2010-03-07,-6.69965625,"Severe","observed"
2010-03-08,-6.685166667,"Severe","observed"
2010-03-09,-6.707,"Severe","observed"
2010-03-10,-6.738583333,"Severe","observed"
2010-03-11,-6.783526042,"Severe","observed"
2010-03-12,-6.87896875,"Severe","observed"
2010-03-13,-7.013119792,"Severe","observed"
2010-03-14,-7.157098958,"Severe","observed"
2010-03-15,-7.260958333,"Severe","observed"
2010-03-16,-7.254625,"Severe","observed"
2010-03-17,-7.08675,"Severe","observed"
2010-03-18,-6.89934375,"Severe","observed"
2010-03-19,-6.811458333,"Severe","observed"
2010-03-20,-6.832,"Severe","observed"
2010-03-21,-6.954161458,"Severe","observed"
2010-03-22,-7.142052083,"Severe","observed"
2010-03-23,-7.339838542,"Severe","observed"
2010-03-24,-7.507979167,"Severe","observed"
2010-03-25,-7.604661458,"Severe","observed"
2010-03-26,-7.697083333,"Severe","observed"
2010-03-27,-7.805614583,"Severe","observed"
2010-03-28,-7.83975,"Severe","observed"
2010-03-29,-7.79453125,"Severe","observed"
2010-03-30,-7.728078125,"Severe","observed"
2010-03-31,-7.683552083,"Severe","observed"
2010-04-01,-7.670333333,"Severe","observed"
2010-04-02,-7.657875,"Severe","observed"
2010-04-03,-7.647041667,"Severe","observed"
2010-04-04,-7.660541667,"Severe","observed"
2010-04-05,-7.691348958,"Severe","observed"
2010-04-06,-7.669166667,"Severe","observed"
2010-04-07,-7.576125,"Severe","observed"
2010-04-08,-7.502453125,"Severe","observed"
2010-04-09,-7.455,"Severe","observed"
2010-04-10,-7.289322917,"Severe","observed"
2010-04-11,-6.945755208,"Severe","observed"
2010-04-12,-6.563255208,"Severe","observed"
2010-04-13,-6.242505208,"Severe","observed"
2010-04-14,-6.073880208,"Severe","observed"
2010-04-15,-6.029192708,"Severe","observed"
2010-04-16,-5.975979167,"Severe","observed"
2010-04-17,-5.8403125,"Severe","observed"
2010-04-18,-5.705895833,"Severe","observed"
2010-04-19,-5.610510417,"Severe","observed"
2010-04-20,-5.517458333,"Severe","observed"
2010-04-21,-5.403630208,"Severe","observed"
2010-04-22,-5.255385417,"Severe","observed"
2010-04-23,-5.095114583,"Severe","observed"
2010-04-24,-4.974453125,"Severe","observed"
2010-04-25,-4.920369792,"Severe","observed"
2010-04-26,-4.895,"Severe","observed"
2010-04-27,-4.865338542,"Severe","observed"
2010-04-28,-4.807395833,"Severe","observed"
2010-04-29,-4.730703125,"Severe","observed"
2010-04-30,-4.642130208,"Severe","observed"
2010-05-01,-4.579869792,"Severe","observed"
2010-05-02,-4.5294375,"Severe","observed"
2010-05-03,-4.463463542,"Severe","observed"
2010-05-04,-4.360447917,"Severe","observed"
2010-05-05,-4.261197917,"Severe","observed"
2010-05-06,-4.190083333,"Severe","observed"
2010-05-07,-4.166,"Severe","observed"
2010-05-08,-4.15146875,"Severe","observed"
2010-05-09,-4.16725,"Severe","observed"
2010-05-10,-4.199802083,"Severe","observed"
2010-05-11,-4.221604167,"Severe","observed"
2010-05-12,-4.20834375,"Severe","observed"
2010-05-13,-4.127875,"Severe","observed"
2010-05-14,-4.0119375,"Severe","observed"
2010-05-15,-3.867416667,"Severe","observed"
2010-05-16,-3.686052083,"Severe","observed"
2010-05-17,-3.497192708,"Severe","observed"
2010-05-18,-3.315703125,"Severe","observed"
2010-05-19,-3.144208333,"Severe","observed"
2010-05-20,-2.995625,"Severe","observed"
2010-05-21,-2.7875625,"Severe","observed"
2010-05-22,-2.136635417,"Severe","observed"
2010-05-23,-0.987416667,"Severe","observed"
2010-05-24,-0.353947917,"Severe","observed"
2010-05-25,-0.214645833,"Severe","observed"
2010-05-26,-0.007125,"Severe","observed"
2010-05-27,0.348328125,"Severe","observed"
2010-05-28,0.42721875,"Severe","observed"
2010-05-29,0.404567708,"Severe","observed"
2010-05-30,0.407604167,"Severe","observed"
2010-05-31,0.587291667,"Severe","observed"
2010-06-01,1.624848958,"Severe","observed"
2010-06-02,2.584828125,"Severe","observed"
2010-06-03,3.650677083,"Severe","observed"
2010-06-04,6.084078125,"Severe","observed"
2010-06-05,6.89659375,"Severe","observed"
2010-06-06,7.493072917,"Severe","observed"
2010-06-07,8.119229167,"Severe","observed"
2010-06-08,8.120484375,"Severe","observed"
2010-06-09,8.175015625,"Severe","observed"
2010-06-10,8.266052083,"Severe","observed"
2010-06-11,7.974411458,"Severe","observed"
2010-06-12,7.391541667,"Severe","observed"
2010-06-13,6.913857639,"Severe","observed"
2010-06-14,6.072670139,"Severe","observed"
2010-06-15,6.247798611,"Severe","observed"
2010-06-16,7.884642361,"Severe","observed"
2010-06-17,7.234427083,"Severe","observed"
2010-06-18,6.989545139,"Severe","observed"
2010-06-19,5.984057449,"Severe","observed"
2010-06-20,8.218333333,"Severe","observed"
2010-06-21,9.49225,"Severe","observed"
2010-06-22,9.577166667,"Severe","observed"
2010-06-23,9.651583333,"Severe","observed"
2010-06-24,7.658333333,"Severe","observed"
2010-06-25,8.781833333,"Severe","observed"
2010-06-26,11.57875,"Severe","observed"
2010-06-27,13.23275,"Severe","observed"
2010-06-28,10.2095,"Severe","observed"
2010-06-29,12.66991667,"Severe","observed"
2010-06-30,13.52325,"Severe","observed"
2010-07-01,9.03425,"Severe","observed"
2010-07-02,12.91758333,"Severe","observed"
2010-07-03,7.991,"Severe","observed"
2010-07-04,8.156083333,"Severe","observed"
2010-07-05,8.252666667,"Severe","observed"
2010-07-06,12.76625,"Severe","observed"
2010-07-07,15.90308333,"Severe","observed"
2010-07-08,12.63073214,"Severe","observed"
2010-07-09,10.91165625,"Severe","observed"
2010-07-10,9.028151042,"Severe","observed"
2010-07-11,8.154260417,"Severe","observed"
2010-07-12,7.080333333,"Severe","observed"
2010-07-13,7.705708333,"Severe","observed"
2010-07-14,8.153807292,"Severe","observed"
2010-07-15,8.529317708,"Severe","observed"
2010-07-16,9.521552083,"Severe","observed"
2010-07-17,9.170973958,"Severe","observed"
2010-07-18,9.401541667,"Severe","observed"
2010-07-19,10.74638542,"Severe","observed"
2010-07-20,10.77606771,"Severe","observed"
2010-07-21,10.98764583,"Severe","observed"
2010-07-22,10.70141146,"Severe","observed"
2010-07-23,11.50182813,"Severe","observed"
2010-07-24,12.00603646,"Severe","observed"
2010-07-25,12.40719271,"Severe","observed"
2010-07-26,11.85759896,"Severe","observed"
2010-07-27,11.13228125,"Severe","observed"
2010-07-28,11.92494792,"Severe","observed"
2010-07-29,12.09758333,"Severe","observed"
2010-07-30,12.24285938,"Severe","observed"
2010-07-31,12.95067708,"Severe","observed"
2010-08-01,13.53372917,"Severe","observed"
2010-08-02,13.32595833,"Severe","observed"
2010-08-03,12.23513542,"Severe","observed"
2010-08-04,9.75721875,"Severe","observed"
2010-08-05,8.561979167,"Severe","observed"
2010-08-06,8.063770833,"Severe","observed"
2010-08-07,8.002817708,"Severe","observed"
2010-08-08,7.001677083,"Severe","observed"
2010-08-09,8.252744792,"Severe","observed"
2010-08-10,9.46503125,"Severe","observed"
2010-08-11,10.06788542,"Severe","observed"
2010-08-12,9.669489583,"Severe","observed"
2010-08-13,11.11604688,"Severe","observed"
2010-08-14,12.275375,"Severe","observed"
2010-08-15,12.17839583,"Severe","observed"
2010-08-16,11.90825,"Severe","observed"
2010-08-17,10.32508333,"Severe","observed"
2010-08-18,8.950677083,"Severe","observed"
2010-08-19,8.387401042,"Severe","observed"
2010-08-20,7.364359375,"Severe","observed"
2010-08-21,7.219671875,"Severe","observed"
2010-08-22,6.787005208,"Severe","observed"
2010-08-23,6.523005208,"Severe","observed"
2010-08-24,6.408729167,"Severe","observed"
2010-08-25,6.265109375,"Severe","observed"
2010-08-26,6.292854167,"Severe","observed"
2010-08-27,6.392473958,"Severe","observed"
2010-08-28,5.736447917,"Severe","observed"
2010-08-29,5.237916667,"Severe","observed"
2010-08-30,5.765583333,"Severe","observed"
2010-08-31,5.682171875,"Severe","observed"
2010-09-01,5.589020833,"Severe","observed"
2010-09-02,6.4458125,"Severe","observed"
2010-09-03,7.17525,"Severe","observed"
2010-09-04,8.297557292,"Severe","observed"
2010-09-05,7.552411458,"Severe","observed"
2010-09-06,7.906390625,"Severe","observed"
2010-09-07,7.764828125,"Severe","observed"
2010-09-08,6.789927083,"Severe","observed"
2010-09-09,6.4708125,"Severe","observed"
2010-09-10,6.458328125,"Severe","observed"
2010-09-11,6.28490625,"Severe","observed"
2010-09-12,6.062541667,"Severe","observed"
2010-09-13,5.793229167,"Severe","observed"
2010-09-14,5.709947917,"Severe","observed"
2010-09-15,5.826989583,"Severe","observed"
2010-09-16,4.710630208,"Severe","observed"
2010-09-17,4.18528125,"Severe","observed"
2010-09-18,2.559802083,"Severe","observed"
2010-09-19,1.121760417,"Severe","observed"
2010-09-20,0.271740741,"Severe","observed"
2010-09-21,-0.848916667,"Severe","observed"
2010-09-22,-0.989833333,"Severe","observed"
2010-09-23,-0.6295,"Severe","observed"
2010-09-24,-0.856833333,"Severe","observed"
2010-09-25,-0.5425,"Severe","observed"
2010-09-26,-0.486083333,"Severe","observed"
2010-09-27,-0.869166667,"Severe","observed"
2010-09-28,-0.987416667,"Severe","observed"
2010-09-29,-0.645166667,"Severe","observed"
2010-09-30,-0.444083333,"Severe","observed"
2010-10-01,-0.206,"Severe","observed"
2010-10-02,-0.196666667,"Severe","observed"
2010-10-03,-0.350666667,"Severe","observed"
2010-10-04,-0.339,"Severe","observed"
2010-10-05,-0.259666667,"Severe","observed"
2010-10-06,-0.350666667,"Severe","observed"
2010-10-07,-0.682666667,"Severe","observed"
2010-10-08,-0.437,"Severe","observed"
2010-10-09,-0.311,"Severe","observed"
2010-10-10,-0.60525,"Severe","observed"
2010-10-11,-0.6285,"Severe","observed"
2010-10-12,-0.814083333,"Severe","observed"
2010-10-13,-1.0285,"Severe","observed"
2010-10-14,-1.191416667,"Severe","observed"
