,FINAL,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,,Severe,Moderate,Unburned
Date,Year,5cm,5 cm,5 cm,10cm,10cm,10cm,20cm,20cm,20cm,30 cm,30 cm,30 cm,40cm,40cm,40cm,Depth of Measurements,Air T 2m,Air T 2m,Air T 2m
2/9/2009,2009.10928961749,-11.84333333,-8.965208333,-8.519177083,,,,,,,,,,,,,,-35.35876881,-34.56859235,-32.73916667
2/10/2009,2009.11202185792,-12.16177083,-9.360625,-8.469125,,,,,,,,,,,,,,-27.75001917,-27.08097188,-24.92041667
2/11/2009,2009.11475409836,-12.075,-9.4353125,-8.5109375,,,,,,,,,,,,,,-24.06733107,-23.46446149,-22.054375
2/12/2009,2009.11748633880,-11.69208333,-9.188541667,-8.781041667,,,,,,,,,,,,,,-7.619933538,-7.299308808,-7.634958333
2/13/2009,2009.12021857923,-10.7725,-8.507166667,-9.055729167,,,,,,,,,,,,,,-5.451310385,-5.160516865,-4.83575
2/14/2009,2009.12295081967,-9.9578125,-7.76696875,-9.0925,,,,,,,,,,,,,,-18.7618755,-18.24925717,-17.30666667
2/15/2009,2009.12568306011,-9.736666667,-7.557635417,-8.92375,,,,,,,,,,,,,,-10.87539053,-10.49042639,-9.458354167
2/16/2009,2009.12841530055,-9.4865625,-7.38190625,-8.440604167,,,,,,,,,,,,,,-26.46872136,-25.83790553,-25.77270833
2/17/2009,2009.13114754098,-9.73625,-7.606895833,-7.883145833,,,,,,,,,,,,,,-22.62739039,-22.05451908,-21.43514583
2/18/2009,2009.13387978142,-9.84875,-7.92378125,-7.672697917,,,,,,,,,,,,,,-6.491235356,-6.188693065,-6.488958333
2/19/2009,2009.13661202186,-9.266666667,-7.479791667,-7.524739583,,,,,,,,,,,,,,-23.93248362,-23.33660387,-22.50483333
2/20/2009,2009.13934426230,-9.550416667,-7.4565,-7.72153125,,,,,,,,,,,,,,-25.51828505,-24.88811172,-23.03395833
2/21/2009,2009.14207650273,-9.9721875,-7.845364583,-7.900697917,,,,,,,,,,,,,,-8.899593983,-8.54921915,-7.809333333
2/22/2009,2009.14480874317,-9.563854167,-7.727333333,-7.583645833,,,,,,,,,,,,,,-4.342531773,-4.072772835,-4.107833333
2/23/2009,2009.14754098361,-8.9203125,-7.170427083,-7.593822917,,,,,,,,,,,,,,-5.563292953,-5.274149036,-5.368270833
2/24/2009,2009.15027322404,-8.41125,-6.719947917,-7.88359375,,,,,,,,,,,,,,-10.61028783,-10.23308149,-9.616166667
2/25/2009,2009.15300546448,-8.144333333,-6.4381875,-7.7694375,,,,,,,,,,,,,,-21.39893344,-20.84990573,-20.69416667
2/26/2009,2009.15573770492,-8.555833333,-6.700760417,-7.369739583,,,,,,,,,,,,,,-20.6395548,-20.10093855,-19.70979167
2/27/2009,2009.15846994536,-8.973541667,-7.158947917,-6.997802083,,,,,,,,,,,,,,-11.5344691,-11.15075375,-11.56360417
2/28/2009,2009.16120218579,-8.876041667,-7.115385417,-6.789947917,,,,,,,,,,,,,,-20.94077482,-20.39753836,-20.040625
3/1/2009,2009.16393442623,-9.169166667,-7.197947917,-6.95240625,,,,,,,,,,,,,,-27.15428056,-26.4954889,-24.40208333
3/2/2009,2009.16666666667,-9.8103125,-7.65246875,-7.269895833,,,,,,,,,,,,,,-23.44347576,-22.84747014,-21.04020833
3/3/2009,2009.16939890710,-10.17760417,-8.00425,-7.294708333,,,,,,,,,,,,,,-22.17936327,-21.61016285,-20.55375
3/4/2009,2009.17213114754,-10.34114583,-8.212989583,-7.42803125,,,,,,,,,,,,,,-14.7704996,-14.31896318,-12.90597917
3/5/2009,2009.17486338798,-10.081875,-8.175802083,-7.865614583,,,,,,,,,,,,,,-20.39904941,-19.85400524,-18.21520833
3/6/2009,2009.17759562842,-9.889166667,-7.990958333,-8.162614583,,,,,,,,,,,,,,-29.56399013,-28.85609658,-25.57208333
3/7/2009,2009.18032786885,-10.13427083,-8.16653125,-8.330791667,,,,,,,,,,,,,,-25.12449266,-24.49489516,-21.936875
3/8/2009,2009.18306010929,-10.381875,-8.447083333,-8.2315625,,,,,,,,,,,,,,-12.72873666,-12.32094197,-12.17458333
3/9/2009,2009.18579234973,-10.09458333,-8.386145833,-8.081916667,,,,,,,,,,,,,,-9.934252804,-9.564216908,-8.484625
3/10/2009,2009.18852459016,-9.683020833,-8.12365625,-8.265125,,,,,,,,,,,,,,-16.33182604,-15.85125771,-14.0025
3/11/2009,2009.19125683060,-9.585,-7.878364583,-8.455135417,,,,,,,,,,,,,,-29.44848447,-28.75572697,-27.070625
3/12/2009,2009.19398907104,-10.0865625,-7.979041667,-8.35546875,,,,,,,,,,,,,,-36.62774784,-35.82347764,-34.78604167
3/13/2009,2009.19672131148,-10.80958333,-8.46059375,-8.121885417,,,,,,,,,,,,,,-38.39086924,-37.55653236,-36.35479167
3/14/2009,2009.19945355191,-11.5471875,-9.1059375,-7.9528125,,,,,,,,,,,,,,-39.84257679,-38.99278346,-38.7775
3/15/2009,2009.20218579235,-12.21208333,-9.721979167,-8.09475,,,,,,,,,,,,,,-39.59802829,-38.75114183,-38.40625
3/16/2009,2009.20491803279,-12.72260417,-10.2415625,-8.551510417,,,,,,,,,,,,,,-37.88723266,-37.06831724,-36.73770833
3/17/2009,2009.20765027322,-13.016875,-10.61416667,-9.113958333,,,,,,,,,,,,,,-36.4879639,-35.68949306,-35.07708333
3/18/2009,2009.21038251366,-13.1084375,-10.81614583,-9.634583333,,,,,,,,,,,,,,-36.97776958,-36.16601979,-34.91375
3/19/2009,2009.21311475410,-13.2934375,-11.00145833,-10.0603125,,,,,,,,,,,,,,-36.6953009,-35.88652215,-34.43791667
3/20/2009,2009.21584699454,-13.49479167,-11.21489583,-10.36916667,,,,,,,,,,,,,,-36.46387113,-35.65392133,-33.60958333
3/21/2009,2009.21857923497,-13.67833333,-11.44,-10.50833333,,,,,,,,,,,,,,-35.94919166,-35.15649978,-34.183125
3/22/2009,2009.22131147541,-13.7609375,-11.59302083,-10.67833333,,,,,,,,,,,,,,-34.9101234,-34.12642965,-32.19791667
3/23/2009,2009.22404371585,-13.80854167,-11.67645833,-10.85541667,,,,,,,,,,,,,,-32.51208872,-31.77333934,-30.556875
3/24/2009,2009.22677595628,-13.82197917,-11.7275,-11.04802083,,,,,,,,,,,,,,-33.77046749,-33.01265645,-31.968125
3/25/2009,2009.22950819672,-13.82666667,-11.75770833,-11.1509375,,,,,,,,,,,,,,-29.02090591,-28.34959945,-28.41229167
3/26/2009,2009.23224043716,-13.6296875,-11.68958333,-11.22927083,,,,,,,,,,,,,,-28.49865272,-27.83152189,-27.37229167
3/27/2009,2009.23497267760,-13.4359375,-11.56833333,-11.27802083,,,,,,,,,,,,,,-31.37212977,-30.6523981,-29.49125
3/28/2009,2009.23770491803,-13.42020833,-11.59177083,-11.30927083,,,,,,,,,,,,,,-31.88739608,-31.16592358,-30.80666667
3/29/2009,2009.24043715847,-13.461875,-11.65645833,-11.19927083,,,,,,,,,,,,,,-33.18376166,-32.44226582,-32.21354167
3/30/2009,2009.24316939891,-13.51947917,-11.74635417,-11.0675,,,,,,,,,,,,,,-22.94005055,-22.34173555,-19.26729167
3/31/2009,2009.24590163934,-13.37833333,-11.68614583,-11.10666667,,,,,,,,,,,,,,-18.73509768,-18.22263684,-17.24645833
4/1/2009,2009.24863387978,-13.04197917,-11.39552083,-11.16489583,,,,,,,,,,,,,,-22.46549382,-21.89344382,-21.05520833
4/2/2009,2009.25136612022,-12.82833333,-11.21572917,-11.23770833,,,,,,,,,,,,,,-24.19774843,-23.59305739,-22.219375
4/3/2009,2009.25409836066,-12.7496875,-11.15864583,-11.0959375,,,,,,,,,,,,,,-24.0293015,-23.42757963,-22.08125
4/4/2009,2009.25683060109,-12.7128125,-11.1684375,-10.87020833,,,,,,,,,,,,,,-19.95853481,-19.42262044,-18.02
4/5/2009,2009.25956284153,-12.63520833,-11.14114583,-10.749375,,,,,,,,,,,,,,-21.71326967,-21.13905154,-18.56208333
4/6/2009,2009.26229508197,-12.54520833,-11.0659375,-10.71604167,,,,,,,,,,,,,,-17.59392987,-17.09072083,-14.9895
4/7/2009,2009.26502732240,-12.3328125,-10.9825,-10.71385417,,,,,,,,,,,,,,-10.82552608,-10.44891531,-10.32652083
4/8/2009,2009.26775956284,-11.86958333,-10.5825,-10.66104167,,,,,,,,,,,,,,-14.20387306,-13.76703765,-13.01458333
4/9/2009,2009.27049180328,-11.5096875,-10.17083333,-10.60791667,,,,,,,,,,,,,,-19.36037264,-18.84445972,-18.67979167
4/10/2009,2009.27322404372,-11.28479167,-9.926145833,-10.48447917,,,,,,,,,,,,,,-23.0715047,-22.49618428,-22.45354167
4/11/2009,2009.27595628415,-11.28260417,-9.9153125,-10.16489583,,,,,,,,,,,,,,-22.60844435,-22.04056602,-21.98625
4/12/2009,2009.27868852459,-11.36770833,-10.02020833,-9.8646875,,,,,,,,,,,,,,-13.83092695,-13.38645397,-10.98035417
4/13/2009,2009.28142076503,-11.23864583,-9.920208333,-9.655625,,,,,,,,,,,,,,-17.33616573,-16.84713552,-15.95
4/14/2009,2009.28415300546,-11.0603125,-9.778958333,-9.658541667,,,,,,,,,,,,,,-19.71037993,-19.18846264,-18.986875
4/15/2009,2009.28688524590,-10.916875,-9.63125,-9.653229167,,,,,,,,,,,,,,-16.03722141,-15.56643766,-14.319375
4/16/2009,2009.28961748634,-10.8340625,-9.57375,-9.587708333,,,,,,,,,,,,,,-12.93972307,-12.52605203,-12.08520833
4/17/2009,2009.29234972678,-10.65020833,-9.448125,-9.432604167,,,,,,,,,,,,,,-17.67846923,-17.18393756,-16.29541667
4/18/2009,2009.29508196721,-10.47416667,-9.289375,-9.333020833,,,,,,,,,,,,,,-15.45802559,-14.99243886,-13.23483333
4/19/2009,2009.29781420765,-10.34291667,-9.171666667,-9.291979167,,,,,,,,,,,,,,-11.15358448,-10.76696366,-10.081375
4/20/2009,2009.30054644809,-10.15916667,-9.014375,-9.11625,,,,,,,,,,,,,,-14.93675992,-14.48174971,-12.97625
4/21/2009,2009.30327868852,-9.984895833,-8.860625,-9.006979167,,,,,,,,,,,,,,-13.99487884,-13.54459138,-10.75910417
4/22/2009,2009.30601092896,-9.869375,-8.759270833,-8.893854167,,,,,,,,,,,,,,-1.253137494,-1.03383216,-1.087791667
4/23/2009,2009.30874316940,-9.546666667,-8.539375,-8.741041667,,,,,,,,,,,,,,-3.743827166,-3.483783749,-3.515020833
4/24/2009,2009.31147540984,-9.168333333,-8.237291667,-8.599270833,,,,,,,,,,,,,,-2.380161817,-2.143713796,-2.343125
4/25/2009,2009.31420765027,-8.445833333,-7.998333333,-8.5171875,,,,,,,,,,,,,,3.195146322,3.345165947,3.6693125
4/26/2009,2009.31693989071,-5.708760417,-6.52040625,-8.2684375,,,,,,,,,,,,,,3.707888292,3.852445875,4.524666667
4/27/2009,2009.31967213115,-3.93721875,-4.798208333,-7.984916667,,,,,,,,,,,,,,1.374733223,1.552239702,1.617
4/28/2009,2009.32240437158,-3.005645833,-3.805479167,-7.746583333,,,,,,,,,,,,,,3.677269511,3.818613053,4.043020833
4/29/2009,2009.32513661202,-2.165354167,-2.457708333,-6.292791667,,,,,,,,,,,,,,5.663343794,5.775337252,6.359708333
4/30/2009,2009.32786885246,-1.619447917,-0.805916667,-2.82946875,,,,,,,,,,,,,,3.993717631,4.132598027,4.681333333
5/1/2009,2009.33060109290,-1.170416667,-0.61371875,-2.145072917,,,,,,,,,,,,,,-2.794652196,-2.546758508,-2.179541667
